FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,BwdPktLenMax,BwdPktLenMin,FwdHeaderLen,BwdHeaderLen,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,TargetOutput
4368,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4974,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,1
5804,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
8745,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,1
7545,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
24269,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,1
22365,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
18638,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
21864,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3361,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
20270,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6562,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
6937,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
8613,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
10341,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
10245,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
7600,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3565,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5119,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6637,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3152,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4467,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,1
5728,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
7234,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
8049,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
9627,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
7765,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5072,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6594,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2724,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4253,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5285,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
6361,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
8530,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,1
9188,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
24950,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,1
22658,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
19017,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
19763,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
22089,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3908,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6128,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,1
6261,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
7672,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
7727,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
9469,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
6531,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5078,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6516,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2985,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5087,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5810,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
7158,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
7505,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
8543,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
11499,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
7533,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
1808,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6016,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5217,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4086,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6039,4,8,324,4434,324,0,1460,0,80,184,4,324,8,4434,1
6589,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
8667,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,1
8115,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
24644,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,1
21022,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
20594,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
18547,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2506,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
19223,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5521,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
7069,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
7681,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
8913,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
11424,4,8,314,4434,314,0,1460,0,80,184,4,314,8,4434,1
7889,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2037,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6424,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5689,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4448,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
29679,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
32586,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
34667,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,1
36420,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
39224,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
7979,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10671,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
14191,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5209,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8512,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
25355,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
28335,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
31425,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
32059,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
36675,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
14468,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2784,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7610,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10307,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6254,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6929,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
9583,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,1
10724,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
11523,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
13285,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
7343,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6542,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10522,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4084,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5838,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6532,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
7872,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
9682,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
10432,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
13218,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
9113,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2375,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6004,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7873,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5347,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7018,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,1
7058,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
9426,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
10201,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
25510,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
30945,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,1
23205,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
25682,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
22141,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3164,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6034,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
7404,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
9619,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
9441,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
13126,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
9716,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2720,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6462,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5527,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
9962,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7560,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,1
9252,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
11777,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
12135,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
13944,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
10951,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6495,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8906,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5310,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3250,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6490,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
7673,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
8954,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
10688,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
12983,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
8969,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2711,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8102,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5115,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6934,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
23774,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,1
25016,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,1
26865,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,1
27989,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,1
29373,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
8896,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5822,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7609,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4588,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3192,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6744,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
8301,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
9336,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
11522,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
13915,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
9184,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2111,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7722,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4468,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6578,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5616,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,1
8267,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
10068,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
10966,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
12468,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
10466,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6181,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8149,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5333,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3879,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7310,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
8207,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
12153,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,1
10720,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,1
1761,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6193,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
14388,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
2669,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5253,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
13922,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
18516,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,1
20030,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
21868,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
22590,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
7465,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
11116,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
4490,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6381,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3856,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3058,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7541,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
9694,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
13525,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
13816,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
3570,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
9357,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
14740,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
3046,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7360,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2003,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6159,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,1
7977,3,7,322,4434,322,0,1460,0,60,164,3,322,7,4434,1
10318,3,7,322,4434,322,0,1460,0,60,164,3,322,7,4434,1
6773,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
11327,3,7,322,4434,322,0,1460,0,60,164,3,322,7,4434,1
10446,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
2587,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4841,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
11691,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
12955,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
16100,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
7255,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
20048,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
20542,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
7161,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10481,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
4453,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3624,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2800,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2060,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5193,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,1
7394,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,1
9120,3,7,322,4434,322,0,1460,0,60,164,3,322,7,4434,1
5566,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8473,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,1
9953,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,1
15055,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
17181,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
15010,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
16167,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
19064,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
1609,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6765,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
9199,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
9890,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
10875,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
6806,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5750,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4903,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3376,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
11211,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,1
2128,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6404,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
6344,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
7152,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
5025,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
9083,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
5662,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2912,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4627,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
9293,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
5865,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
2621,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
1759,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5413,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
6916,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
24921,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,1
20572,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
21025,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3086,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
25564,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,1
6461,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,1
28706,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,1
6009,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2645,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4868,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10558,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,1
11477,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
4120,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3326,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8682,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
9848,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
12281,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
6527,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2907,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5129,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10393,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
12239,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
4327,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2435,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
9463,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,1
11048,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
6447,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4907,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
15687,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,1
19734,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
21275,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,1
11406,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2367,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3526,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
17032,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
7118,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
21552,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
6574,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
11632,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
1990,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
4936,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2391,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
11280,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
3152,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7569,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,1
8248,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
11053,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
13684,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
8957,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2836,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7054,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6067,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
13610,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
2776,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
9668,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
10619,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,1
5956,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
15031,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,1
13849,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
4227,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10147,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
19928,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,1
10564,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2212,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
14959,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,1
16412,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,1
8114,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,1
13053,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,1
8744,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
13680,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,1
7359,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3159,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6777,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3893,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8191,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
11151,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
10055,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,1
10256,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
4641,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
12227,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
7756,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5580,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2816,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5024,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7578,3,7,325,4434,325,0,1460,0,60,164,3,325,7,4434,1
10972,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,1
8520,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,1
5206,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
20170,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,1
11636,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
19361,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,1
11947,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2552,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3672,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
15414,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
7083,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,1
3732,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8500,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
2387,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
7361,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,1
3543,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10555,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
1982,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3921,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
8263,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,1
7303,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,1
10468,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,1
4842,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
2308,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3626,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
21693,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,1
21477,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,1
3086,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
3357,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
19448,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
19899,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
23111,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
2861,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
6670,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
5564,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
10046,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,1
1836,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
11586,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,1
2300,1,1,0,0,0,0,0,0,20,20,1,0,1,0,1
